"address","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","image","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","reviewsCount","type","webUrl","website"
"C/ Francisco Sanchez Noriega, Colombres España","Española",,,,,,,,,,,,,,,,,"Gavitopiney@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7153025","https://media-cdn.tripadvisor.com/media/photo-o/0c/41/6d/04/costillas-al-horno-en.jpg","true","false","43.375027","-4.540581","Capri","71","+34 984 19 32 68",,,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1070386-d7153025-Reviews-Bar_Capri_Colombres-Colombres_Ribadedeva_Municipality_Asturias.html","http://menuycarta.com/restaurantes/el-capri-colombres/"
"Calle Azcarraga 57 Bajo, 33010, Oviedo España","Mexicana","Latina",,,,,,,,,,,,,,,,,"960","720","1440","1140",,,"960","720","1440","1140",,,,,,,,,"1440","1140",,,,,"960","720","1440","1140",,,"960","720","1560","1140",,,"960","720","1560","1140",,,"5994148","https://media-cdn.tripadvisor.com/media/photo-o/0f/87/e0/88/ropa-vieja.jpg","false","false","43.363987","-5.839714","Los Molcajetes","175","+34 985 20 27 67","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d5994148-Reviews-Los_Molcajetes-Oviedo_Asturias.html","http://www.losmolcajetes.es"
"Calle Mayor 24, 33800 Cangas del Narcea España","Española","Saludable","Alimentos medicinales",,,,,,,,,,,,,,,"Isacelsingluten@hotmail.com",,,,,,,"840","570",,,,,"840","570",,,,,"840","570",,,,,"840","570",,,,,"840","570",,,,,"840","570",,,,,"12882523","https://media-cdn.tripadvisor.com/media/photo-o/10/c9/c7/90/obrador-exclusivo-sin.jpg","false","false","43.177277","-6.548122","Isacel","11","+34 647 01 94 74","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064314-d12882523-Reviews-Isacel-Cangas_del_Narcea_Cangas_del_Narcea_Municipality_Asturias.html","http://www.apesaencasa.com/vendedor/panaderia-isacel"
"Calle de Julio 18, 33209, Gijón España","Española","Comida rápida",,,,,,,,,,,,,,,,"elquijote.gijon@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8384722","https://media-cdn.tripadvisor.com/media/photo-o/09/a6/bb/11/restaurante-sidreria.jpg","false","false","43.52911","-5.666111","Restaurante sidrería El Quijote","35","+34 984 39 26 03","€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d8384722-Reviews-Restaurante_sidreria_El_Quijote-Gijon_Asturias.html","http://sidreriaelquijote.com/?utm_source=tripadvisor&utm_campaign=ElQuijoteBurgerBar&utm_medium=tr-activation&utm_term=microsite"
"Plaza Longoria Carbajal 4, 33002, Oviedo España","Café",,,,,,,,,,,,,,,,,"coffeetogo.ast@gmail.com",,,,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","600",,,,,"21130548","https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/98/45/7c/exterior.jpg","false","false","43.55721","-6.05648","Mokoro","12",,"€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d21130548-Reviews-Mokoro-Oviedo_Asturias.html",
"Calle El acebo, 10 Bajo izquierda, 33420 Pola de Siero España","Española",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13076130","https://media-cdn.tripadvisor.com/media/photo-o/12/2f/2f/64/la-manduca.jpg","false","false","43.39419","-5.661429","La Manduca","9","+34 984 28 54 90","€€ - €€€",,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064416-d13076130-Reviews-La_Manduca-Pola_de_Siero_Siero_Municipality_Asturias.html",
"Calle del Cid Campeador 4, 33405 Raíces Nuevo España","Bar","Española","Opciones vegetarianas",,,,,,,,,,,"Opciones vegetarianas",,,,"barcasamaria@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9763330","https://media-cdn.tripadvisor.com/media/photo-o/0e/a7/99/70/20170313-155028-largejpg.jpg","false","false","43.57482","-5.93722","Casa Maria","20","+34 985 56 48 52","€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g15271125-d9763330-Reviews-Casa_Maria-Raices_Nuevo_Castrillon_Municipality_Asturias.html","https://www.facebook.com/BarCasaMaria"
"Calle del Pico Meras 5, 33120, Pravia España",,,,,,,,,,,,,,,,,,,"1439","0",,,,,,,,,,,"720","570",,,,,"720","600",,,,,"720","570",,,,,"720","600",,,,,"720","600",,,,,"4722578","https://media-cdn.tripadvisor.com/media/photo-w/1a/66/68/a7/photo0jpg.jpg","false","false","43.48853","-6.1133","El Dorado","39","+34 985 82 29 95","€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1058608-d4722578-Reviews-El_Dorado-Pravia_Asturias.html","http://www.burguereldorado.com"
"Calle Casimiro Velasco 11, 33201, Gijón España",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17444730","https://media-cdn.tripadvisor.com/media/photo-w/17/91/de/d5/photo0jpg.jpg","false","false","43.540092","-5.659142","Vacuno","71","+34 984 11 55 21","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d17444730-Reviews-Vacuno-Gijon_Asturias.html",
"Plaza Altamira 4 San Esteban de Pravia, 33130, Muros de Nalón España","Marisco","Española","Mediterránea",,,,,,,,,,,,,,,,"960","60","1380","1230",,,,,,,,,"960","60","1380","1230",,,"960","60","1380","1230",,,"960","60","1380","1230",,,"960","60","1380","1230",,,"960","60","1380","1230",,,"19381269","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/2d/01/d1/photo8jpg.jpg","false","false","43.553696","-6.086125","Restaurante Vaporin","13","+34 985 90 82 24","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1188740-d19381269-Reviews-Restaurante_Vaporin-Muros_del_Nalon_Asturias.html","https://www.facebook.com/Restaurante-el-Vaporin-102924417767250/"
"Calle España, 1, 33440 Luanco España","Italiana",,,,,,,,,,,,,,,,,"mamb1969@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6405271","https://media-cdn.tripadvisor.com/media/photo-o/0f/f1/93/85/tarta-de-lima-y-coco.jpg","true","false","43.61677","-5.78981","Barlovento","26","+34 984 39 39 36","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g673670-d6405271-Reviews-Barlovento-Luanco_Gozon_Municipality_Asturias.html","http://pizzeriabarlovento.com"
"Avenida del Conde de Guadalhorce 2, 33401, Avilés España","Española",,,,,,,,,,,,,,,,,,,,,,,,"1425","420",,,,,"1425","420",,,,,"1425","420",,,,,"1425","420",,,,,"1425","420",,,,,"1425","540",,,,,"17381317","https://media-cdn.tripadvisor.com/media/photo-o/18/00/f9/c8/la-vieja-rula.jpg","false","false","43.5609","-5.92182","La Vieja Rula","14","+34 985 52 03 70","€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187450-d17381317-Reviews-La_Vieja_Rula-Aviles_Asturias.html","https://www.facebook.com/lavieja.rula"
"Calle del Alcalde Luis Treillard 19, 33405 Salinas España","Café",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12686247","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/6c/3b/fc/meriendas-deliciosas.jpg","false","false","43.57476","-5.96415","Confiteria Carmen","14",,,,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064254-d12686247-Reviews-Confiteria_Carmen-Salinas_Castrillon_Municipality_Asturias.html",
"Avenida Telares 16, 33401, Avilés España",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4020890","https://media-cdn.tripadvisor.com/media/photo-o/03/a8/7b/19/getlstd-property-photo.jpg","false","false","43.56098","-5.92283","Cantina de la Renfe","85","+34 985 56 13 45","€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187450-d4020890-Reviews-Cantina_de_la_Renfe-Aviles_Asturias.html","http://cantinarenfe.com"
"Calle Cervantes, 1, 33300 Villaviciosa España","Española","Café","Opciones vegetarianas","Opciones veganas","Opciones sin gluten",,,,,,,,,"Opciones vegetarianas","Opciones veganas","Opciones sin gluten",,,"1440","420",,,,,"1440","420",,,,,,,,,,,"1440","420",,,,,"1440","420",,,,,"1440","420",,,,,"1440","420",,,,,"3809340","https://media-cdn.tripadvisor.com/media/photo-s/04/a6/df/93/terraza.jpg","false","false","43.481876","-5.433031","CAFETERÍA RICE","101","+34 985 89 07 57","€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608997-d3809340-Reviews-Cafeteria_Rice-Villaviciosa_Asturias.html","http://cafeteriarice.multiespaciosweb.com/"
"Complejo Cívico De Caborana SN Bajo, 33684 Caborana España","Española","Asador",,,,,,,,,,,,,,,,,"1440","660",,,,,"1380","660",,,,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"25051429","https://media-cdn.tripadvisor.com/media/photo-o/26/84/da/6d/parrilla-restaurante.jpg","false","false","43.17262","-5.751815","Parrilla Restaurante Picu Moros","6","+34 985 55 54 34",,,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g25055984-d25051429-Reviews-Parrilla_Restaurante_Picu_Moros-Caborana_Aller_Municipality_Asturias.html","https://www.facebook.com/profile.php?id=100080358780323"
"C/Talleres de Carros, Oviedo España",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9606137","https://media-cdn.tripadvisor.com/media/photo-o/0e/01/fb/cc/photo1jpg.jpg","false","false","43.38035","-5.82274","La Biela","18","+34 984 39 03 55",,,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d9606137-Reviews-La_Biela-Oviedo_Asturias.html",
"calle Martin lugones 10, Pola de Siero España","Española","Mediterránea","Griega","Vinoteca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4295304","https://media-cdn.tripadvisor.com/media/photo-s/04/02/c6/6e/vinoteca-copahue.jpg","false","false","43.39231","-5.66148","Vinoteca Copahue","16","+34 984 84 26 55","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064416-d4295304-Reviews-Vinoteca_Copahue-Pola_de_Siero_Siero_Municipality_Asturias.html",
"C/marqués De Casa Valdés 25 Bajo, 33202, Gijón España","Internacional","Saludable","Bares para comer",,,,,,,,,,,,,,,"cardonabenages.alex@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23112712","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/b6/b6/aa/tostada-con-aceite-y.jpg","false","false","43.54027","-5.656922","Daio","11","+34 984 08 93 68","€€ - €€€",,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d23112712-Reviews-Daio-Gijon_Asturias.html",
"Calle Lila 16, 33001, Oviedo España","Española",,,,,,,,,,,,,,,,,"munizsidreria@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1001935","https://media-cdn.tripadvisor.com/media/photo-o/0d/53/19/b8/cachopo-muniz-18.jpg","false","false","43.36605","-5.84744","Sidreria Muniz","78","+34 985 21 39 80","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d1001935-Reviews-Casa_Muniz-Oviedo_Asturias.html",
"Calle Francisco de Paula Jovellanos 16 Calle Francisco de Jovellanos 16, 33470, Gijón España","Mediterránea","Española",,,,,,,,,,,,,,,,"info@sidreriacabranes.com","1440","720",,,,,"1440","720",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"5768601","https://media-cdn.tripadvisor.com/media/photo-s/0d/e8/56/60/almejas.jpg","false","false","43.53524","-5.660663","Sidrería Cabranes","76","+34 985 13 14 87","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d5768601-Reviews-Sidreria_Cabranes-Gijon_Asturias.html","http://www.facebook.com/sidreriacabranes"
"Calle El Parque numero 5, 33550, Cangas de Onís España","Española","Mediterránea","Opciones vegetarianas",,,,,,,,,,,"Opciones vegetarianas",,,,"Cerveceriaelpark@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4823864","https://media-cdn.tripadvisor.com/media/photo-o/0d/c0/ef/b3/img-20161127-231829-largejpg.jpg","false","false","43.35052","-5.130007","Cerveceria el park","207","+34 985 84 81 77","€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g662890-d4823864-Reviews-Cerveceria_el_park-Cangas_de_Onis_Asturias.html",
"Carretera De La Playa, 33591, Llanes España",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8397720","https://media-cdn.tripadvisor.com/media/photo-o/08/60/c1/17/playa-de-guadamia.jpg","false","false","43.45491","-4.981517","Playa De Guadamia","82","+34 636 08 75 88","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608994-d8397720-Reviews-Playa_De_Guadamia-Llanes_Asturias.html","https://www.facebook.com/pages/Bar-playa-de-Guadamia/108397652827331"
"Camino Dalias 80, 33203, Gijón España","Europea","Española","Opciones vegetarianas","Opciones veganas","Opciones sin gluten",,,,,,,,,"Opciones vegetarianas","Opciones veganas","Opciones sin gluten",,"info@restaurantelasdelicias.com","1440","720",,,,,"1020","720",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"2284235","https://media-cdn.tripadvisor.com/media/photo-o/06/0d/2f/8d/restaurante-las-delicias.jpg","false","false","43.533016","-5.618474","Restaurante Las Delicias","274","+34 985 36 02 27","€€€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d2284235-Reviews-Restaurante_Las_Delicias-Gijon_Asturias.html","http://www.restaurantelasdelicias.com"
"Calle de Alfonso III el Magno 5, 33001, Oviedo España","Española",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8114181","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a8/30/9e/casa-pachu-chigre.jpg","false","false","43.364983","-5.844671","Casa Pachu Chigre","50","+34 985 22 02 01","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d8114181-Reviews-Casa_Pachu_Chigre-Oviedo_Asturias.html",
"Calle Ciriaco Miguel Vigil 10 Bajo 3, 33006, Oviedo España","Argentina","Pizza","Café","Internacional","Española","Sudamericana",,,,,,,,,,,,"laportenaoviedo@gmail.com",,,,,,,"840","570","1230","1020",,,"840","570","1230","1020",,,"840","570","1230","1020",,,"840","570","1230","1020",,,"840","570","1230","1020",,,"870","600",,,,,"7993224","https://media-cdn.tripadvisor.com/media/photo-o/0b/03/29/db/la-tienda-maravillosamente.jpg","false","false","43.35907","-5.86205","La Porteña","20","+34 686 02 35 48","€€ - €€€",,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d7993224-Reviews-La_Portena-Oviedo_Asturias.html","http://www.xn--laporteaoviedo-wnb.com"
"Plaza de Santa Clara 2, 33300 Villaviciosa España","Española","Marisco","Europea","Opciones vegetarianas",,,,,,,,,,"Opciones vegetarianas",,,,"hotel@hotelmanquin.com","1020","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"6564821","https://media-cdn.tripadvisor.com/media/photo-o/06/02/6c/8a/restaurante-el-manquin.jpg","false","false","43.47968","-5.43531","Hotel Resraurante El Manquín","49","+34 985 89 00 24","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608997-d6564821-Reviews-Hotel_Restaurante_El_Manquin-Villaviciosa_Asturias.html","http://www.hotelmanquin.com"
"Calle Menendez Pelayo 9, 33202, Gijón España","Española","Opciones vegetarianas",,,,,,,,,,,,"Opciones vegetarianas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4042977","https://media-cdn.tripadvisor.com/media/photo-o/03/ce/76/a0/sidreria-riber.jpg","false","false","43.53869","-5.65241","Sidreria Riber","48","+34 985 33 77 98","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d4042977-Reviews-Sidreria_Riber-Gijon_Asturias.html",
"Penamellera Baja, 33570 Panes España","Española","Opciones vegetarianas",,,,,,,,,,,,"Opciones vegetarianas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4751620","https://media-cdn.tripadvisor.com/media/photo-o/0c/5e/4c/92/meson-el-rinconin.jpg","false","false",,,"Meson El Rinconin","41","+34 985 41 40 09","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g670651-d4751620-Reviews-Meson_El_Rinconin-Panes_Penamellera_Baja_Municipality_Asturias.html",
"3. 393 Carretera Providencia, 33203, Gijón España","Mediterránea","Española",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9703044","https://media-cdn.tripadvisor.com/media/photo-o/10/6b/c5/a0/img-20170825-150858-largejpg.jpg","false","false","43.54735","-5.610742","Sidreria la Posada Blanca","84","+34 985 37 42 24","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d9703044-Reviews-Sidreria_la_Posada_Blanca-Gijon_Asturias.html",
"Brañes 12, 33194, Oviedo España","Española",,,,,,,,,,,,,,,,,"el_fondin@hotmail.com","1425","540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1425","540",,,,,"1425","540",,,,,"1001915","https://media-cdn.tripadvisor.com/media/photo-o/0a/85/cd/5d/el-fondin.jpg","false","false","43.411766","-5.914753","El Fondín","77","+34 985 79 96 00","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d1001915-Reviews-El_Fondin-Oviedo_Asturias.html","http://www.restauranteelfondin.com"
"c/ Martín de Lugones, 33510 Pola de Siero España","Española",,,,,,,,,,,,,,,,,,"1440","600",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1440","420",,,,,"1440","480",,,,,"5973128","https://media-cdn.tripadvisor.com/media/photo-o/0c/4d/1e/66/img-20160730-wa0002-largejpg.jpg","false","false","43.39233","-5.66132","Café Copáhue","20","+34 985 72 43 93","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064416-d5973128-Reviews-Cafe_Copahue-Pola_de_Siero_Siero_Municipality_Asturias.html",
"Calle Rafael Suarez Number 7 Bajo, 33403, Avilés España","Española",,,,,,,,,,,,,,,,,"sidreriayumay@sidreriayumay.com","1410","720",,,,,"1410","720",,,,,,,,,,,"1410","720",,,,,"1410","720",,,,,"1440","720",,,,,"1410","720",,,,,"1001843","https://media-cdn.tripadvisor.com/media/photo-o/05/50/fa/95/sidreria-yumay.jpg","false","false","43.539913","-5.902972","Sidreria Yumay","244","+34 985 57 08 26","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187450-d1001843-Reviews-Sidreria_Yumay-Aviles_Asturias.html","http://www.sidreriayumay.com/"
"Carretera del Piles al Infanzón (por Somió) 53, Gijón España","Española",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4748214","https://media-cdn.tripadvisor.com/media/photo-o/11/5f/55/5f/img-20171126-151451938.jpg","false","false","43.52667","-5.591944","El Tasqueru","62","+34 985 33 98 61","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d4748214-Reviews-El_Tasqueru-Gijon_Asturias.html",
"Calle Principe de Asturias, 69, 33405 Salinas España","Mediterránea","Europea",,,,,,,,,,,,,,,,"laterrazadealamar@gmail.com","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"12630297","https://media-cdn.tripadvisor.com/media/photo-o/10/04/43/91/cuidando-detalles.jpg","false","false","43.5758","-5.96429","La Terraza de Alamar","20","+34 658 03 34 94","€€ - €€€",,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064254-d12630297-Reviews-La_Terraza_de_Alamar-Salinas_Castrillon_Municipality_Asturias.html","http://www.alamarsalinas.com/es/inicio/"
"Plaza El Castaneu, s/n, 33554 Arenas de Cabrales, Cabrales Municipality España","Tienda gourmet","Café",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12843807","https://media-cdn.tripadvisor.com/media/photo-o/10/85/9c/1e/exterior.jpg","false","false","43.30336","-4.816679","Panaderia Confiteria El Desquite","59","+34 985 84 67 48","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g670808-d12843807-Reviews-Panaderia_Confiteria_El_Desquite-Arenas_de_Cabrales_Cabrales_Municipality_Asturi.html","https://www.facebook.com/Panaderia-Confiteria-El-Desquite-1093604424079440/"
"Avenida Taramundi 25, 33770 Vegadeo España","Española",,,,,,,,,,,,,,,,,"sidrerialabarricavegadeo@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2701261","https://media-cdn.tripadvisor.com/media/photo-o/07/98/b0/55/sidreria-la-barrica.jpg","false","false","43.462536","-7.050443","Sidrería La Barrica","131","+34 985 63 40 57","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1080346-d2701261-Reviews-Sidreria_La_Barrica-Vegadeo_Asturias.html","http://www.facebook.com/Sidrer%C3%ADa-La-Barrica-177473852280491/"
"Carretera, 33300 Villaviciosa España","Española","Opciones vegetarianas",,,,,,,,,,,,"Opciones vegetarianas",,,,,"1560","540",,,,,"1320","1020",,,,,"1320","1020",,,,,,,,,,,"1320","1020",,,,,"1560","540",,,,,"1560","540",,,,,"1001590","https://media-cdn.tripadvisor.com/media/photo-s/05/08/75/5c/vista-lateral.jpg","false","false","43.50129","-5.569781","El Pinal","44","+34 985 36 42 13","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608997-d1001590-Reviews-El_Pinal-Villaviciosa_Asturias.html","http://www.restauranteelpinal.com"
